,0,1,2
0,-27.52097628301493,19.932286328713843,high
1,6.652431688518285,-7.857721173154089,high
2,28.634572444150162,1.0284329451620324,low
3,27.512755561068897,23.11743124935769,low
4,-14.940222861020358,27.52386840895654,medium
5,-31.18540692041119,-20.374455211952146,high
6,34.91975321281975,-8.776623391040374,low
7,-2.9038918587857663,-20.28876129071386,low
8,-16.90014466977693,-20.221589934304273,low
9,3.448395770758356,16.49114780483056,medium
10,-5.216500222349529,40.13295095488316,medium
11,-21.729775502808863,-31.617916672766004,low
12,-8.485890833858795,-10.557754729905177,low
13,-20.809583527313414,-10.522325556408395,low
14,13.398911685898462,-12.698927235769304,high
15,21.914308349257464,-19.16887961975106,medium
16,19.550891353851807,-4.129059824259616,low
17,-28.584046478926926,-4.95579864195726,low
18,18.6831388032914,10.429808824312213,low
19,-16.110585903666674,1.562138721423157,medium
20,2.8314494094381844,-11.447188755640035,high
21,4.99921593454989,-29.012806122921198,medium
22,33.01423588777409,12.80752682165424,low
23,39.18534614059534,4.901580709768041,high
24,-18.965890012037562,8.452117458260371,medium
25,-29.134055555300453,7.988786943620781,high
26,7.798120529099763,9.221754063081724,low
27,-45.19413601348731,10.742965451409168,medium
28,-12.517893458880664,-50.712946333215946,medium
29,-28.29607455578083,19.745458527885948,high
30,16.658565126469068,24.770002039360463,medium
31,6.617697250383412,-7.834043958982106,low
32,-37.65277407672938,26.303220936623138,high
33,26.653989670105776,-22.73034770257516,medium
34,-4.722279405996692,44.78986812140736,low
35,11.645390597762876,-11.537364122958348,high
36,14.638016652383188,30.73568113518945,low
37,18.168225319124257,35.4175659059468,low
38,5.316927344785859,31.11405739465662,medium
39,4.285988930889079,-41.76661463089925,high
40,1.992106771583453,29.822169020238185,medium
41,-9.032980982810992,-28.754317683958853,low
42,27.966979269469743,-0.107802010835167,low
43,-38.18609454321864,25.488197199723125,high
44,6.871963571153403,-1.9773820095475343,medium
45,-12.2402686789828,-45.244194366612135,medium
46,3.122475173909989,27.061347922801847,medium
47,-1.0705733520949843,46.73646847948767,high
48,28.231161888696956,22.399119606668116,low
49,-14.807836241667461,26.146221190155188,medium
50,-30.3704211956991,-19.63048315361968,high
51,34.36586144071752,-9.90396271081519,low
52,-3.3998757691431534,-20.960379506128312,low
53,-16.146636336890918,-19.32226160183282,low
54,2.1943532940084256,16.1828746179425,medium
55,-5.735485684514891,40.773568415710386,medium
56,-21.20921330716757,-30.908349346532276,low
57,-8.419619857007174,-9.416073383151433,low
58,-21.372200861872958,-11.015114838537482,low
59,14.989220245526285,-34.68759793489972,medium
60,-9.007235644217952,20.60787017904898,medium
61,-8.312430826426596,11.23724867462931,high
62,-30.94128388090535,-3.4180206971417637,low
63,17.4301595445229,8.764752890203404,low
64,-7.741933092332247,-9.259413004140404,low
65,-0.804912850906492,2.248515376905413,medium
66,11.641199384286637,-11.902621022592362,high
67,22.99804634888462,-19.07817428676307,medium
68,19.319214060419263,-3.118909862800137,low
69,-31.30249738259146,-4.043377240386097,low
70,17.92141145132607,9.323030158031095,low
71,-14.816285534758832,0.42492686629038035,medium
72,1.9597151675974291,-10.955748603424695,high
73,5.755513111951393,-27.821547810519693,medium
74,33.572289023841805,13.359042090678598,low
75,40.25086139782899,4.6880585886876265,high
76,-18.69131961553015,8.17339452621577,medium
77,-28.404749739005368,8.75216914627011,high
78,7.3853892230047276,8.544758551603879,low
79,-44.66533298256271,10.71333551640071,medium
80,-12.39127318816144,-51.16257004216017,medium
81,-28.10985119190093,20.45527412962804,high
82,16.102906509823,24.837044623556604,medium
83,18.38611099810075,34.203496980967046,low
84,13.334959303010107,-31.843937375101802,medium
85,3.392155145394545,-41.07395562565714,high
86,4.490347940798595,27.08812998015161,medium
87,-9.11387517711859,-29.503639704126552,low
88,27.471041854582964,0.9518476830254238,low
89,-38.549414752105946,26.087072166380242,high
90,9.194798800725664,-1.224827476264709,low
91,-12.766901212869705,-45.87953810846409,medium
92,8.952692963574261,30.46292993553382,low
93,-0.5142943912975915,46.18472606506478,high
94,28.295136164681775,22.406341440632755,low
95,-15.78818622588674,26.326654510551744,medium
96,28.373244876324964,22.587028928310243,low
97,-16.07668106499656,26.948059930335493,medium
98,-30.380080671387795,-19.647723574114995,high
99,34.331179669260045,-9.704017071756043,low
100,-3.39987577014347,-20.96037947385726,low
101,-16.164734402450613,-19.441590796120902,low
102,2.422321332902526,15.823978978744405,medium
103,-5.699448709670477,40.769421144503944,medium
104,-21.207468209296017,-30.90429064522775,low
105,11.588767611922892,-16.34710427592048,high
106,-21.369822886178376,-11.018865052402196,low
107,16.21821485227593,-36.06547164793729,low
108,-8.06930985922822,20.511277220221096,medium
109,-7.3928589971694585,10.644878780222138,high
110,-30.9090096239226,-4.031987282494284,low
111,37.99400742707902,-10.874290795073582,high
112,-8.044033484125151,-8.43405641530387,low
113,-1.1930891170410676,1.5269565150254607,medium
114,11.620407286307293,-11.887955886385532,high
115,23.425898220821175,-19.057975812781688,medium
116,-8.827875586690737,16.069446172001644,high
117,-29.834093638648735,-4.503326261051432,low
118,17.136529804673867,8.743635002478008,low
119,-15.168400344644906,0.8247114981010061,medium
120,7.190351660126982,-2.312512124280975,medium
121,5.692958196518987,-27.508053591871047,medium
122,7.50154107457162,-29.55944349186743,medium
123,39.5272140495135,3.8663849960540975,high
124,-13.332902838928527,4.103487868952473,low
125,-29.368976013922836,8.978032437207819,high
126,6.9484295237715985,8.478361378837324,low
127,-15.156434620167436,0.8181527468116195,medium
128,1.9472150125282797,-10.964059217852522,high
129,5.411621283231712,-27.48324490550018,medium
130,33.66752980060821,13.314115579080296,low
131,39.6821996340878,3.7562829899865675,high
132,-19.179931937167897,8.255184937936075,medium
133,-29.36102328547653,8.964163980721102,high
134,7.212360467261121,8.349429427188324,low
135,-45.32337539622009,10.750443001328106,medium
136,-12.39456694355116,-51.16388925061003,medium
137,-28.109850468275994,20.455320836760016,high
138,16.745199758281867,24.78506059142958,medium
139,18.432491803181783,34.468402632190845,low
140,13.094767140833094,-32.437068332317075,medium
141,3.327837623591874,-41.159799760429834,high
142,4.473890588234463,27.32827163512635,medium
143,-8.97700633176623,-29.583348576013943,low
144,27.300363475434608,0.7432713778325405,low
145,-38.54941506220048,26.08707224277345,high
146,8.962932453772897,-0.8621467002075612,low
147,-12.76690122040676,-45.87953811132869,medium
148,8.964824243188,30.46292156595165,low
149,-0.5143897422011997,46.185674303825536,high
150,28.26271635875111,22.32703735078374,low
151,-15.88923272436742,27.069257884418498,medium
152,28.29427170165779,22.4032723371039,low
153,-15.712580938620329,26.798182213901303,medium
154,-30.670272594597908,-19.701225775597717,high
155,34.68043691785056,-9.799651515220106,low
156,-3.399875769797765,-20.960379485113567,low
157,-16.59263710583273,-19.137145388775565,low
158,2.350541410305462,15.947518262128078,medium
159,-5.674063656165661,40.79056566047784,medium
160,-21.207489048308524,-30.90755067683641,low
161,11.58821351189436,-16.345964196676583,high
162,-21.369822886190953,-11.01886505254171,low
163,16.20978068730409,-36.093754930652175,low
164,-8.218439353327735,20.40772321161198,medium
165,26.653989673400094,-22.730347703192223,medium
166,-4.718929394176422,44.78527102823742,low
167,12.263222487875582,-11.27698911371591,high
168,14.638016640870257,30.73568289486778,low
169,18.383874603846134,34.18371437722315,low
170,5.316937257469775,31.113332736653405,medium
171,3.3340408247452435,-41.26806462095624,high
172,1.9880516067611627,29.82183150955086,medium
173,-9.11922183408761,-29.51172609400553,low
174,27.37467906039283,0.8516953126468589,low
175,-38.54941478114384,26.087072105845674,high
176,7.190351660123625,-2.3125121242808993,medium
177,-12.766901167747516,-45.87953811319034,medium
178,4.422447218848916,27.36723823750133,medium
179,-0.5144917428012602,46.184083195640724,high
180,28.745108681058838,22.346988548986825,low
181,-15.763315719980925,26.89502767305867,medium
182,-30.38185026364427,-19.62937694156403,high
183,34.32040572397969,-9.785038187355193,low
184,-3.3998757700541944,-20.96037947667517,low
185,-16.15615445053582,-19.057640776156546,low
186,2.411162504723653,15.782497618718088,medium
187,-5.712274690413464,40.84319641414069,medium
188,-21.207588488991195,-30.904615089481428,low
189,-7.719636004120613,-8.884730663733666,low
190,-21.3720172866321,-11.01541263931778,low
191,14.993416489385272,-34.69647123299274,medium
192,-7.841994467259651,20.275771126963495,medium
193,-7.339143117680135,10.810669542384556,high
194,-30.96350554319631,-4.622064502952371,low
195,16.826789163368204,9.705705150840357,low
196,-7.673730349366288,-8.919082754014818,low
197,-1.1930891180430274,1.5269565130667178,medium
198,12.21809374046034,-11.293792235315864,high
199,23.247781024631152,-18.502123591274135,medium
200,19.270624551700195,-3.3527913226685766,low
201,-30.454909260921895,-4.891480319090272,low
202,16.980884797778593,9.225078174198213,low
203,-15.156381304297,0.8181501847401121,medium
204,-15.719878787739809,26.43213453330347,medium
205,-30.261954498224426,-19.766550850477273,high
206,34.35145522980685,-9.6318684962582,low
207,-3.3998757697397632,-20.96037948684916,low
208,-16.220316487991937,-19.502556368146095,low
209,2.489513367620475,16.235228048203194,medium
210,-5.735472709438437,40.773568256155905,medium
211,-21.207489164197735,-30.907550823426835,low
212,-8.351040893959429,-9.43530966737599,low
213,-21.37201728145424,-11.015412639692814,low
214,14.993405354752632,-34.69646761481207,medium
215,-7.912190381100037,20.17508699070202,medium
216,-7.2571939760199875,11.018712223093688,high
217,-29.83666856011943,-3.356865741738651,low
218,17.637727880897256,9.890886410827417,low
219,-7.668417989365521,-8.868480845551462,low
220,-1.193089118043031,1.52695651306672,medium
221,12.344360483552121,-11.266382471411017,high
222,22.860456313473424,-18.768543692380145,medium
223,19.227803720594288,-3.394624860153414,low
224,-29.734877387939292,-3.992227055870318,low
225,17.43015769864708,8.764749472307317,low
226,-14.253000320929074,0.9978954190301514,medium
227,1.612296979734873,-11.088287066221383,high
228,5.711225442320304,-27.926548786514278,medium
229,33.66648249764123,13.308281914319858,low
230,39.655091812323924,4.02089036461054,high
231,-19.179931937163218,8.255184937935056,medium
232,-29.3656224346724,8.969414052611615,high
233,6.8504481342602395,8.45203576232429,low
234,-45.323375423612404,10.750443003974837,medium
235,-12.39104494158933,-51.1584154835379,medium
236,-28.109851184143746,20.455274127861554,high
237,16.745199758280645,24.78506059209397,medium
238,18.581495525967675,34.506643315328375,low
239,13.094767140818208,-32.437068332421404,medium
240,3.6212803523029673,-41.1237258547965,high
241,4.45030377951934,27.318990529558324,medium
242,-9.239338070014862,-29.61408444931226,low
243,27.44209961293526,0.9017598049430181,low
244,-8.093350322894251,20.546626311507882,medium
245,-7.340707151130519,10.801986421680049,high
246,-29.672269904890562,-4.005048445376461,low
247,38.0482095576861,-10.884097696865718,high
248,-7.987454522353057,-8.503914602766724,low
249,-1.193089118043026,1.5269565130667233,medium
250,11.634463425562318,-11.899184203474261,high
251,23.24045771216543,-18.492440171102345,medium
252,-8.827634112731596,16.07003533055775,high
253,-30.436974644236138,-3.365095579821509,low
254,17.41658996762888,9.500235173243423,low
255,-15.189690024381422,1.1008400182736988,medium
256,7.190351660123664,-2.312512124280902,medium
257,5.574195143952985,-28.211380428935886,medium
258,7.500761066330887,-29.560114770201398,medium
259,39.65160375737084,3.8418752129263805,high
260,-13.332902838936894,4.103487868972925,low
261,-29.359270447206043,8.967396489472963,high
262,6.947077315534046,8.475790941675301,low
263,-14.809886990468149,1.3621899265746906,medium
264,1.9165543293469343,-10.954386093445244,high
265,5.638642338384817,-28.12526409803007,medium
266,33.60893753379902,13.293937611020947,low
267,39.65509207361323,4.020889419398591,high
268,-19.179931927263134,8.255184937489368,medium
