,0,1,2
0,8.600096946774602,-28.536184227807343,high
1,-2.1806261390803936,22.351020754686296,high
2,-22.866591874790828,-4.9775044868070975,low
3,-32.343914905062384,4.506378874760963,low
4,18.415972540585756,8.90223561865565,medium
5,-25.94306748680868,2.4920429260859436,high
6,-16.741394866177217,-20.203294504956126,low
7,-3.017724567471408,15.92863536941612,low
8,-18.880686334710134,-25.02939724070828,low
9,7.705216530797556,-5.686234233972649,medium
10,0.7238778642737428,-4.024637651353488,medium
11,-5.773132478202037,18.918754726955694,low
12,-12.762754044203113,24.096705544037132,low
13,-20.921590500796036,-23.538776171687655,low
14,-6.474840512946355,23.189802508742037,high
15,15.745367817662599,-10.944084292703186,medium
16,12.61571939072938,-27.614927099358813,low
17,-11.826778186506738,2.990378485524387,low
18,-14.24179275496204,-24.54085657053509,low
19,1.296554980486618,-19.13012589914829,medium
20,-1.5155127341560253,19.837630925593405,high
21,8.53974260481781,31.93273314354352,medium
22,-8.62972575682949,17.518831061616538,low
23,-21.43141316409236,-4.270185496253106,high
24,0.04081445827368244,-18.947995505871532,medium
25,2.990491370923706,26.390989007809686,high
26,13.734523699827543,2.4382918353367584,low
27,27.006725627313184,1.9303183051455317,medium
28,17.22037496530638,1.4703399598185125,medium
29,8.947314645586669,-27.81745108098404,high
30,10.33119868201457,-0.5658992106492158,medium
31,-2.171717247119937,22.34557241857992,low
32,-28.617890252485893,0.03020153588573988,high
33,14.169568175037979,-12.085985703620464,medium
34,0.19478105374480587,-5.233411562057578,low
35,-6.5189697843234535,21.97100414834767,high
36,10.161927393209732,5.332446239280702,low
37,11.601412512261598,9.371387001345367,low
38,15.30405776542876,10.16670641234175,medium
39,-27.160885833051132,1.3802786793056545,high
40,16.904164174578984,10.763308887376652,medium
41,17.883364643412342,-13.758563400457115,low
42,-23.795841946463614,-5.503743883559957,low
43,-28.517130897093892,0.6068397177220951,high
44,28.289503168459127,4.578444222054845,medium
45,18.154686812256614,0.6007144854394316,medium
46,17.679876834688958,9.816637945161865,medium
47,-0.27422031462493757,-5.23132239481864,high
48,-32.719599215294515,3.7115007204955752,low
49,17.563747233629336,7.410106871051844,medium
50,-26.99355978140568,2.2647685651064857,high
51,-16.22496012351181,-19.51188465886623,low
52,-3.632517250192866,15.968946471496945,low
53,-18.770381504644256,-24.11255790578284,low
54,7.347810215318373,-4.887495003922104,medium
55,-0.42798571926905926,-4.5342728519433715,medium
56,-6.395050731174312,19.07757147512734,low
57,-13.585608825804593,24.25091645605337,low
58,-21.00279384887392,-24.240348338040818,low
59,10.181334921146577,30.753175209534394,medium
60,8.58085121661962,-25.21465185447114,medium
61,6.348387086628836,-26.026267027470027,high
62,-10.124873205450267,2.5783331538172085,low
63,-13.54915032863644,-23.21113234221814,low
64,-13.585608825804593,24.25091645605337,low
65,28.768711901859415,6.344343082723662,medium
66,-6.895044229014029,22.099034734181537,high
67,16.329367351007757,-11.497526765161993,medium
68,12.363278397184011,-28.38628045675332,low
69,-10.124873205450267,2.5783331538172085,low
70,-13.54915032863644,-23.21113234221814,low
71,1.168137243451467,-17.836932573357004,medium
72,-2.104665272724929,19.33267322091494,high
73,7.9208371613423045,31.289103606389684,medium
74,-8.110971556963282,17.0283322984387,low
75,-21.69687390221515,-3.5991994765963273,high
76,-0.35636487429511854,-18.631336510915883,medium
77,3.2511832347049467,25.849622780578922,high
78,13.885997942068798,3.1599511218232794,low
79,26.62631896152747,2.2402926190663304,medium
80,17.464427014917668,0.8140235456849856,medium
81,8.373853691238088,-27.824076164663417,high
82,9.925212931535025,-0.46111115437732636,medium
83,11.379785754258496,8.530566507999152,low
84,9.494004724553509,31.14757698383784,medium
85,-26.183984261488778,1.1738085337986846,high
86,16.874966688042395,9.217608331476837,medium
87,17.235545018065746,-14.167349939333866,low
88,-23.997003811417407,-4.6615060373128925,low
89,-28.101794150995367,-0.043171034471631405,high
90,29.350310384580823,4.32580902875992,low
91,18.10118066135982,1.3239429381393812,medium
92,14.038073375320463,8.41102292135528,low
93,0.1562515217420822,-4.2424998049492135,high
94,-32.847169957699684,3.832057345580876,low
95,18.322243467959787,8.125397468342356,medium
96,-32.847169957699684,3.832057345580876,low
97,18.322243467959787,8.125397468342356,medium
98,-26.993559781399412,2.2647685651065794,high
99,-16.224960123511817,-19.511884658866187,low
100,-3.632517157586866,15.968974922577313,low
101,-18.77458507024775,-24.247037811360865,low
102,7.327975346414018,-5.059107473235539,medium
103,-0.4293128896384539,-4.534975584371489,medium
104,-6.395050731101955,19.07757147324454,low
105,-4.67789658162024,22.238349214380793,high
106,-21.00279387165783,-24.240348415473587,low
107,11.05798581613605,30.639573568890228,low
108,9.119772859612063,-25.82003393897989,medium
109,6.353799664163445,-26.767472281533507,high
110,-10.696138195871336,3.151224792491864,low
111,-15.5297839534278,-20.41308179723044,high
112,-13.585651595856161,24.24873392850283,low
113,29.387063772340184,5.897199560892353,medium
114,-6.8950442290135,22.099034734182826,high
115,16.329367350769484,-11.497526765548756,medium
116,7.734953747820894,-26.278554132284178,high
117,-10.696138195871336,3.151224792491864,low
118,-13.549150328636415,-23.211132342218143,low
119,1.168137243451429,-17.836932573356957,medium
120,28.970482271259627,4.291300577538006,medium
121,7.791202589869204,30.917468148612233,medium
122,8.57624500446708,31.14368034416554,medium
123,-21.44726600340045,-4.395048544749497,high
124,2.6535153566809155,-18.98747137106045,low
125,2.934736110033692,26.50891035538268,high
126,13.885997942068796,3.159951121823283,low
127,1.082095319406473,-18.110403191287727,medium
128,-2.1106708770687335,19.33467409674173,high
129,7.915661992692321,31.2839658114272,medium
130,-8.110971556963277,17.028332298438684,low
131,-21.44726600340045,-4.395048544749497,high
132,0.07804451879571574,-19.200636186581278,medium
133,2.934736110033692,26.50891035538268,high
134,13.885997942068796,3.159951121823283,low
135,27.039126443500656,1.906107032137172,medium
136,17.46442792276299,0.814024031703777,medium
137,8.359037829427056,-27.8249437239814,high
138,10.41144218816618,-0.582183190911525,medium
139,11.37978575425844,8.530566507999131,low
140,9.381785560661692,30.383232243206347,medium
141,-26.1839842614888,1.1738085337986968,high
142,16.874966688042424,9.217608331476871,medium
143,17.235545018065746,-14.167349939333864,low
144,-24.013552926613727,-4.681197188774842,low
145,-28.10179460746731,-0.043171010207103,high
146,28.535393039257276,4.455028646844838,low
147,18.099431736778993,1.3254832681852207,medium
148,14.026168644290342,8.42708774614933,low
149,0.15625674113729293,-4.242532882028863,high
150,-32.847169957699684,3.832057345580876,low
151,18.32224346795975,8.125397468342275,medium
152,-32.847169957699684,3.832057345580876,low
153,18.32224346795975,8.125397468342275,medium
154,-26.993559781400553,2.2647685651065617,high
155,-16.224960123511796,-19.51188465886618,low
156,-3.632517157586865,15.968974922577305,low
157,-18.774585467836975,-24.247038501140594,low
